id,compound_name,is_super,slug,properties_count,image_url,min_price,max_price,min_unit_area,max_unit_area,available_bathrooms,available_bedrooms,developer_id,developer_name,developer_logo,area_id,area_name,sponsored,max_installment_years,min_down_payment,min_ready_by,properties_ids,sum_10_properties_min_price,lat,long,has_offer,has_launches,is_launch,offer_title,limited_time_offer,property_types,property_types_count
755,Moonreal Tower ,False,755-moonreal-tower-new-capital,81,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/7251/medium_Screenshot_1.jpg,1332260,32807282,11,126,"[0, 1]","[0, 1]",222,Emaar Rezk Group Developments ,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/222/developer.png,9,New Capital City,0,10,133226,2026-09-30,"[20720, 20729, 23133, 23135, 23136, 23137, 23138, 23139, 23140, 23141]",27666402,29.99466178,31.7483003,False,False,False,,True,"['Clinic', 'Office', 'Retail']","[{'id': 13, 'name': 'Clinic', 'count': 10, 'total': 10, 'rank': 9}, {'id': 8, 'name': 'Office', 'count': 15, 'total': 15, 'rank': 10}, {'id': 10, 'name': 'Retail', 'count': 44, 'total': 44, 'rank': 12}]"
988,Alura,False,988-alura,21,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/6288/medium_alura_7.png,1426000,5350000,46,161,"[1, 2]","[0, 1, 2, 3]",254,SERAC Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/254/serac_developments.png,3,North Coast,0,6,142600,2027-06-30,"[37581, 37582, 37583, 37584, 37585, 37586, 37587, 37588, 37589, 37590]",20668857,30.99842305,28.69107481,False,False,False,,True,"['Apartment', 'Studio']","[{'id': 21, 'name': 'Apartment', 'count': 17, 'total': 17, 'rank': 1}, {'id': 9, 'name': 'Studio', 'count': 4, 'total': 4, 'rank': 8}]"
660,Lasirena Bay,False,660-lasirena,6,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/7122/medium_61346bae9c6b2709697886.webp,1435000,5285000,75,150,"[1, 2, 4]","[2, 3, 4]",215,Lasirena Group,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/215/logo.png,3,North Coast,0,4,574000,2024-12-31,"[42303, 42304, 42305, 42306, 42307, 42308]",15195000,31.02145778,28.5263443,False,False,False,,True,"['Villa', 'Chalet']","[{'id': 1, 'name': 'Villa', 'count': 1, 'total': 1, 'rank': 2}, {'id': 5, 'name': 'Chalet', 'count': 6, 'total': 6, 'rank': 7}]"
1035,Catalan Mall,False,1035-catalan-mall,6,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound/cover_image/1035/Screenshot_20230921_140401.jpg,1480000,27637500,20,167,[0],[0],135,Gates Development,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/135/gates_dev.jpg,9,New Capital City,0,8,74000,2024-12-31,"[41240, 41241, 41242, 41243, 41244, 41245]",20153750,30.0264991,31.4960369,False,False,False,,True,"['Office', 'Retail']","[{'id': 8, 'name': 'Office', 'count': 2, 'total': 2, 'rank': 10}, {'id': 10, 'name': 'Retail', 'count': 4, 'total': 4, 'rank': 12}]"
820,Castle Gate,False,820-castle-gate,11,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound/cover_image/820/castle_gate.png,1517000,26096175,37,186,[0],[0],110,Cred Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/110/Cred_developments.jpeg,9,New Capital City,0,8,151700,2025-07-31,"[28351, 28352, 28353, 28354, 28355, 28357, 28360, 31409, 39381, 41996]",19972103,29.96812044,31.72469686,False,False,False,,True,"['Clinic', 'Office', 'Retail']","[{'id': 13, 'name': 'Clinic', 'count': 3, 'total': 3, 'rank': 9}, {'id': 8, 'name': 'Office', 'count': 3, 'total': 3, 'rank': 10}, {'id': 10, 'name': 'Retail', 'count': 5, 'total': 5, 'rank': 12}]"
606,Eclat,False,606-eclat,6,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/6037/medium_eclate_3.png,1689000,7241000,70,226,"[1, 2, 3]","[1, 2, 3, 4]",136,New Plan,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/136/dev_logo.jpg,13,Port Said,0,3,422250,2024-04-30,"[42053, 42054, 42055, 42056, 42057, 42058]",27934000,31.27193488,32.30676771,False,False,False,,True,['Apartment'],"[{'id': 21, 'name': 'Apartment', 'count': 6, 'total': 6, 'rank': 1}]"
292,The Cribs  Jefaira,False,292-the-cribs-jefaira,6,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/1705/medium_zhvkhxLA3vGXePkbyVVWiJH4TMA9nN.jpg,1812000,3337000,35,83,[1],"[0, 1]",13,Inertia Egypt,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/13/qt9JXECoWdXbAyWBoBEsovibdGSZxPplaceholder-.jpg,3,North Coast,0,7,181200,2027-09-30,"[33116, 33119, 33120, 40797, 41658, 42180]",23994000,31.07306836,28.13534847,False,False,False,,True,"['Apartment', 'Chalet', 'Studio']","[{'id': 21, 'name': 'Apartment', 'count': 6, 'total': 6, 'rank': 1}, {'id': 5, 'name': 'Chalet', 'count': 2, 'total': 2, 'rank': 7}, {'id': 9, 'name': 'Studio', 'count': 1, 'total': 1, 'rank': 8}]"
913,Orla Residence,False,913-orla,14,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/6930/medium_1.jpg,1830995,7155612,72,240,"[1, 2, 3]","[1, 2, 3]",308,I Capital Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/308/i_capital_dev_logo.png,2,New Cairo,0,8,183100,2026-07-30,"[37552, 37553, 37554, 37556, 37557, 39421, 39422, 39423, 39424, 39425]",28270168,30.0783785,31.57174587,False,False,False,,True,['Apartment'],"[{'id': 21, 'name': 'Apartment', 'count': 14, 'total': 14, 'rank': 1}]"
388,Scene 7 ,False,388-scene-7-new-capital,10,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/2190/medium_3j0T6bVeVy8bJ0mLAnUZj6v814QUWj.jpg,3896700,6436000,116,200,[3],"[2, 3]",90,Akam Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/90/h6ht0w0RLBA6MINXqCxjV9yLDQoArOdev.jpg,9,New Capital City,0,6,389670,2024-09-30,"[20221, 20222, 20225, 20226, 20227, 20229, 20230, 20235, 37046, 37047]",42163924,29.96919194,31.70938971,False,False,False,,True,['Apartment'],"[{'id': 21, 'name': 'Apartment', 'count': 11, 'total': 11, 'rank': 1}]"
495,Entrada Avenue,False,495-entrada-avenue,7,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/7216/medium_Screenshot_1.png,2004000,29876000,47,221,[0],[0],120,Sorouh Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/120/logo.jpg,9,New Capital City,0,6,200400,2024-12-30,"[24379, 24381, 24384, 24385, 24386, 26861, 34579]",26536000,29.96696241,31.70270205,False,False,False,,True,"['Office', 'Retail']","[{'id': 8, 'name': 'Office', 'count': 5, 'total': 5, 'rank': 10}, {'id': 10, 'name': 'Retail', 'count': 2, 'total': 2, 'rank': 12}]"
796,De Joya  3 strip mall ,False,796-de-joya-3-strip-mall,6,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/5817/medium_dejoya_3_strip_images_3.jpg,2050000,3348000,39,64,[0],[0],138,Taj Misr Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/138/taj_misr_developments.jpg,9,New Capital City,0,10,307500,2025-10-31,"[29068, 29069, 29070, 29071, 40197, 40198]",23934000,29.9604185,31.7378329,False,False,False,,True,"['Clinic', 'Office']","[{'id': 13, 'name': 'Clinic', 'count': 3, 'total': 3, 'rank': 9}, {'id': 8, 'name': 'Office', 'count': 3, 'total': 3, 'rank': 10}]"
534,Bayside ,False,534-bayside-ras-sudr,19,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/6791/medium_Screenshot_1.png,2073000,4477000,75,150,"[1, 2]","[1, 2]",109,El Attal Holding,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/109/Pwngp6HGnpQBd5PFqVZ5VYBuMCtdKkElAttal_holding_logo.jpg,19,Ras Sudr,0,6,310950,2024-09-30,"[15204, 20294, 20306, 41382, 41386, 42414, 42415, 42416, 42501, 42502]",21064000,29.31240953,32.83916473,False,False,False,,True,"['Apartment', 'Chalet']","[{'id': 21, 'name': 'Apartment', 'count': 3, 'total': 3, 'rank': 1}, {'id': 5, 'name': 'Chalet', 'count': 16, 'total': 16, 'rank': 7}]"
494,Entrada,False,494-entrada,15,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/6046/medium_entrada_1.png,2307000,7026000,93,258,"[1, 2, 3]","[1, 2, 3]",120,Sorouh Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/120/logo.jpg,9,New Capital City,0,6,230700,2022-12-30,"[12886, 12895, 32945, 33046, 34912, 41354, 42349, 42350, 42351, 42352]",25416000,29.96456439,31.70111418,False,False,False,,True,"['Apartment', 'Duplex']","[{'id': 21, 'name': 'Apartment', 'count': 14, 'total': 14, 'rank': 1}, {'id': 3, 'name': 'Duplex', 'count': 2, 'total': 2, 'rank': 5}]"
491,The Loft Plaza,,491-the-loft-plaza,19,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/3057/medium_2.jpg,2108913,48029054,39,209,[0],[0],76,Living Yards Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/76/xHJzoaEUicUreZ2KTOARmDrrmdgGoC35755792_228610007737333_2899761605279481856_n.jpg,9,New Capital City,0,7,210892,2026-03-31,"[12775, 12780, 12784, 22912, 30871, 30873, 30874, 30876, 30877, 31022]",29015029,29.96079064,31.73285008,False,False,False,,True,"['Clinic', 'Office', 'Retail']","[{'id': 13, 'name': 'Clinic', 'count': 3, 'total': 3, 'rank': 9}, {'id': 8, 'name': 'Office', 'count': 6, 'total': 6, 'rank': 10}, {'id': 10, 'name': 'Retail', 'count': 10, 'total': 10, 'rank': 12}]"
296,Bleu Vert ,,296-bleu-vert-new-capital,27,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/1757/medium_kwqsUsvXTw7AV42ZhgBVE1YxxWQhoC.jpg,2318000,20575000,58,292,"[1, 2, 3, 4]","[1, 2, 3, 4]",87,Saudi Egyptian Developers (SED),https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/87/fBGXFwahtIJhcyZL8WGUUV7cOkat6yea2de87b-124f-4f50-8f67-6a8dbec8fd53.jpg,9,New Capital City,0,9,347700,2025-06-30,"[20475, 20485, 20487, 25123, 25124, 25146, 25148, 30265, 30285, 30289]",35672000,29.9773254,31.7470735,False,False,False,,True,"['Apartment', 'Twinhouse', 'Townhouse']","[{'id': 21, 'name': 'Apartment', 'count': 23, 'total': 23, 'rank': 1}, {'id': 6, 'name': 'Twinhouse', 'count': 2, 'total': 2, 'rank': 3}, {'id': 7, 'name': 'Townhouse', 'count': 2, 'total': 2, 'rank': 4}]"
901,Pearl,False,901-pearl,1,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/6543/medium_pearl_villa_A_1.png,2334500,2334500,300,300,[5],[5],35,Orascom Development Egypt,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/35/Orascom.jpg,5,El Gouna,0,5,10829863,2025-05-30,[35309],2334500,27.37138999,33.67809464,False,False,False,,True,['Villa'],"[{'id': 1, 'name': 'Villa', 'count': 1, 'total': 1, 'rank': 2}]"
546,The Curve,False,546-the-curve-new-capital,15,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/6908/medium_Screenshot_5.png,2408000,10885200,86,386,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",152,Corner Stone Development,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/152/OUT_Cornerstone-logo-01-01.png,9,New Capital City,0,9,361200,2025-03-06,"[28816, 35901, 40556, 40557, 40558, 40560, 40929, 40930, 40931, 40932]",28244066,29.9749275,31.77707434,False,False,False,,True,"['Apartment', 'Duplex']","[{'id': 21, 'name': 'Apartment', 'count': 13, 'total': 13, 'rank': 1}, {'id': 3, 'name': 'Duplex', 'count': 2, 'total': 2, 'rank': 5}]"
409,Castle Landmark,,409-castle-landmark,4,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/2363/medium_Ar9Xn4BIDy3e6e3z6MRuhElfnXvex5.jpg,4702500,7016100,145,210,"[2, 3, 4]",[3],110,Cred Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/110/Cred_developments.jpeg,9,New Capital City,0,10,470250,2027-07-30,"[38556, 38557, 38558, 38559]",55636550,29.9712397,31.71324042,False,False,False,,True,['Apartment'],"[{'id': 21, 'name': 'Apartment', 'count': 5, 'total': 5, 'rank': 1}]"
768,Ri8,False,768-ri8,8,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/6061/medium_ri8_8.png,2551923,6696441,99,227,"[1, 2, 3]","[2, 3, 4]",222,Emaar Rezk Group Developments ,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/222/developer.png,9,New Capital City,0,10,255193,2027-12-31,"[37642, 40119, 40224, 40292, 40293, 40294, 40347, 40348]",35082623,29.98023964,31.77141558,False,False,False,,True,['Apartment'],"[{'id': 21, 'name': 'Apartment', 'count': 10, 'total': 10, 'rank': 1}]"
480,Atika,False,480-atika,29,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/3015/medium_Atika4.jpg,2869000,144000000,55,1290,"[0, 2, 3]","[0, 2, 3]",136,New Plan,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/136/dev_logo.jpg,9,New Capital City,0,8,396500,2026-03-30,"[32324, 32330, 32331, 32332, 32333, 32349, 32362, 34624, 34625, 34626]",37617000,29.96192465,31.70122146,False,False,False,,True,"['Apartment', 'Duplex', 'Clinic', 'Retail']","[{'id': 21, 'name': 'Apartment', 'count': 6, 'total': 6, 'rank': 1}, {'id': 3, 'name': 'Duplex', 'count': 1, 'total': 1, 'rank': 5}, {'id': 13, 'name': 'Clinic', 'count': 7, 'total': 7, 'rank': 9}, {'id': 10, 'name': 'Retail', 'count': 15, 'total': 15, 'rank': 12}]"
476,Audaz,False,476-audaz-new-capital,7,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/2991/medium_1.jpg,2970000,8927780,33,86,[0],[0],135,Gates Development,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/135/gates_dev.jpg,9,New Capital City,0,6,445500,2023-03-31,"[33716, 35240, 38358, 38360, 38363, 38364, 40376]",57251329,30.00844455,31.73890113,False,False,False,,True,"['Office', 'Retail']","[{'id': 8, 'name': 'Office', 'count': 1, 'total': 1, 'rank': 10}, {'id': 10, 'name': 'Retail', 'count': 6, 'total': 6, 'rank': 12}]"
878,Venia,False,878-venia,4,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound/cover_image/878/venia.png,3173605,3762570,127,164,"[2, 3]",[3],135,Gates Development,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/135/gates_dev.jpg,9,New Capital City,0,10,158681,2024-10-30,"[35236, 36916, 37548, 40934]",32460930,29.99220868,31.70564245,False,False,False,,True,['Apartment'],"[{'id': 21, 'name': 'Apartment', 'count': 4, 'total': 4, 'rank': 1}]"
237,The Loft ,True,237-the-loft-new-capital,11,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/1397/medium_K4ULFBqnKnBn2hm0qXp0MB1W5MKpci.jpg,3800910,11778200,141,416,"[2, 3, 4]","[2, 3, 5]",76,Living Yards Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/76/xHJzoaEUicUreZ2KTOARmDrrmdgGoC35755792_228610007737333_2899761605279481856_n.jpg,9,New Capital City,0,6,380091,2024-09-30,"[7447, 28171, 28930, 30220, 30221, 30224, 31667, 32887, 34575, 34576]",39594712,29.95964438,31.73018673,False,False,False,,True,"['Apartment', 'Duplex']","[{'id': 21, 'name': 'Apartment', 'count': 11, 'total': 11, 'rank': 1}, {'id': 3, 'name': 'Duplex', 'count': 1, 'total': 1, 'rank': 5}]"
737,Granda Life,False,737-granda-life,6,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound/cover_image/737/1.jpg,5058773,7434160,150,229,"[3, 4]",[3],216,EGYGAB,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/216/Egy-Gab-Developments-19961-372x300.jpg,8,El Shorouk,0,6,1011755,2024-11-30,"[40487, 40661, 41097, 41957, 42040, 42248]",39286256,30.1290938,31.65367126,False,False,False,,True,"['Apartment', 'Penthouse']","[{'id': 21, 'name': 'Apartment', 'count': 4, 'total': 4, 'rank': 1}, {'id': 4, 'name': 'Penthouse', 'count': 3, 'total': 3, 'rank': 6}]"
781,Talah,False,781-talah,26,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/6010/medium_talah_3.png,3384000,19746000,94,428,"[1, 2, 3, 4]","[1, 2, 3, 4]",136,New Plan,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/136/dev_logo.jpg,9,New Capital City,0,7,338400,2027-03-30,"[32382, 32385, 32386, 32387, 32388, 32389, 32390, 32391, 32392, 32396]",52283000,30.00187207,31.75885747,False,False,False,,True,"['Apartment', 'Duplex']","[{'id': 21, 'name': 'Apartment', 'count': 12, 'total': 12, 'rank': 1}, {'id': 3, 'name': 'Duplex', 'count': 14, 'total': 14, 'rank': 5}]"
978,Il Bayou,False,978-il-bayou,22,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/6199/medium_il_bayou_th_1.png,3441900,18722000,82,450,"[1, 2, 3, 4]","[1, 2, 4, 5]",86,The Land Developers (TLD),https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/86/TLD_Developers.png,12,Sahl Hasheesh,0,6,516285,2026-08-31,"[39055, 39056, 39057, 39058, 39059, 39060, 39061, 39062, 39063, 39064]",38715600,27.03359493,33.87529492,False,False,False,,True,"['Apartment', 'Villa', 'Twinhouse', 'Townhouse']","[{'id': 21, 'name': 'Apartment', 'count': 6, 'total': 6, 'rank': 1}, {'id': 1, 'name': 'Villa', 'count': 6, 'total': 6, 'rank': 2}, {'id': 6, 'name': 'Twinhouse', 'count': 7, 'total': 7, 'rank': 3}, {'id': 7, 'name': 'Townhouse', 'count': 3, 'total': 3, 'rank': 4}]"
428,I-Business Park,False,428-i-business-park-new-capital,23,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/6085/medium_i_business_park_4.png,3601220,158264020,32,580,[0],[0],116,ARQA Development Group,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/116/Arqa.png,9,New Capital City,0,8,900305,2025-01-30,"[7400, 7402, 7408, 7416, 33674, 34378, 34379, 34380, 34381, 34383]",44748676,29.99619872,31.72830105,False,False,False,,True,"['Clinic', 'Office', 'Retail']","[{'id': 13, 'name': 'Clinic', 'count': 4, 'total': 4, 'rank': 9}, {'id': 8, 'name': 'Office', 'count': 7, 'total': 7, 'rank': 10}, {'id': 10, 'name': 'Retail', 'count': 12, 'total': 12, 'rank': 12}]"
691,Oro,False,691-oro,10,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/6051/medium_oro_3.png,3945920,6208640,152,218,"[2, 3]","[2, 3, 4]",206,AMG (Ava Mina Group),,9,New Capital City,0,10,394592,2026-01-30,"[33656, 33657, 33658, 33659, 33660, 33662, 33663, 39281, 39282, 39283]",47806500,30.00980098,31.74808502,False,False,False,,True,['Apartment'],"[{'id': 21, 'name': 'Apartment', 'count': 10, 'total': 10, 'rank': 1}]"
532,Ayla Jefaira ,False,532-ayla-jefaira,13,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/3303/medium_1.jpg,4056000,18670000,86,201,"[2, 3]","[2, 3, 4]",13,Inertia Egypt,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/13/qt9JXECoWdXbAyWBoBEsovibdGSZxPplaceholder-.jpg,3,North Coast,0,8,405600,2027-09-30,"[31098, 31101, 31102, 31103, 31238, 31239, 31240, 41371, 41372, 41661]",48386000,31.07358643,28.13797757,False,False,False,,True,"['Villa', 'Twinhouse', 'Townhouse', 'Chalet']","[{'id': 1, 'name': 'Villa', 'count': 2, 'total': 2, 'rank': 2}, {'id': 6, 'name': 'Twinhouse', 'count': 2, 'total': 2, 'rank': 3}, {'id': 7, 'name': 'Townhouse', 'count': 1, 'total': 1, 'rank': 4}, {'id': 5, 'name': 'Chalet', 'count': 8, 'total': 8, 'rank': 7}]"
607,Eleven ,,607-eleven-new-capital,6,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/3519/medium_1.jpg,4216000,33245000,47,164,[0],[0],136,New Plan,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/136/dev_logo.jpg,9,New Capital City,0,5,421600,2025-03-06,"[32370, 32372, 32374, 32375, 32376, 35229]",100270000,30.00876973,31.73778534,False,False,False,,True,['Retail'],"[{'id': 10, 'name': 'Retail', 'count': 6, 'total': 6, 'rank': 12}]"
103,Fanadir Bay,,103-fanadir-bay,2,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/629/medium_20Cu2O5Y8yNMT9u9PRUk5H8r09zUJU.jpg,4420730,4545419,450,450,,"[3, 4]",35,Orascom Development Egypt,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/35/Orascom.jpg,5,El Gouna,0,5,20507988,2025-05-30,"[35296, 39657]",13433098,27.42122994,33.66722556,False,False,False,,True,['Villa'],"[{'id': 1, 'name': 'Villa', 'count': 2, 'total': 2, 'rank': 2}]"
636,Eastmain New Cairo,False,636-eastmain-new-cairo,12,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/3725/medium_logo.jpg,4592000,14231000,41,147,,[0],188,Mobco Group,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/188/dev.jpg,2,New Cairo,0,5,918400,2024-12-30,"[39434, 39435, 39436, 39437, 39438, 39439, 39440, 39441, 39442, 39443]",70331000,30.04613886,31.55017018,False,False,False,,True,"['Clinic', 'Office']","[{'id': 13, 'name': 'Clinic', 'count': 4, 'total': 4, 'rank': 9}, {'id': 8, 'name': 'Office', 'count': 8, 'total': 8, 'rank': 10}]"
364,Vinci Street ,False,364-vinci-street-new-capital,5,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/2045/medium_ZSIZOKBALmzor0STGw4I1cYONuyNhw.jpg,4758963,24726905,70,131,[0],[0],55,Misr Italia Properties,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/55/misr.png,9,New Capital City,0,7,237949,2025-10-30,"[34966, 34972, 35057, 41784, 41865]",96340899,29.948894,31.7030369,True,False,False,,True,"['Clinic', 'Retail']","[{'id': 13, 'name': 'Clinic', 'count': 1, 'total': 1, 'rank': 9}, {'id': 10, 'name': 'Retail', 'count': 4, 'total': 4, 'rank': 12}]"
514,Ezdan,,514-ezdan,5,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/5230/medium_EZDAN_MALL__1_-6.jpg,4804000,16785000,32,107,[0],[0],138,Taj Misr Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/138/taj_misr_developments.jpg,9,New Capital City,0,8,480400,2025-08-30,"[18005, 29041, 29042, 40022, 40023]",84650000,30.00173647,31.7333436,False,False,False,,True,['Retail'],"[{'id': 10, 'name': 'Retail', 'count': 5, 'total': 5, 'rank': 12}]"
201,Palm Hills Alexandria,,201-palm-hills-alexandria,45,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/1860/medium_HIjUIuF6pkCBGdNXrmtJTFnAVBLfRC.jpg,4838000,41506000,69,383,"[1, 3, 4, 5, 6, 8]","[1, 2, 3, 4, 5, 6]",16,Palm Hills Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/16/Palm_Hills.jpg,17,Alexandria,0,6,241900,2023-12-30,"[6695, 6707, 6723, 10205, 10213, 19568, 19633, 19634, 19641, 19642]",75769000,31.15826658,29.95944329,False,False,False,,True,"['Apartment', 'Villa', 'Twinhouse', 'Townhouse', 'Duplex', 'Penthouse']","[{'id': 21, 'name': 'Apartment', 'count': 31, 'total': 31, 'rank': 1}, {'id': 1, 'name': 'Villa', 'count': 8, 'total': 8, 'rank': 2}, {'id': 6, 'name': 'Twinhouse', 'count': 1, 'total': 1, 'rank': 3}, {'id': 7, 'name': 'Townhouse', 'count': 2, 'total': 2, 'rank': 4}, {'id': 3, 'name': 'Duplex', 'count': 4, 'total': 4, 'rank': 5}, {'id': 4, 'name': 'Penthouse', 'count': 1, 'total': 1, 'rank': 6}]"
522,Hyde Park North - Seashore,True,522-hydepark-north-ras-el-hekma,12,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/5572/medium_1.jpg,5140000,75190000,67,385,"[1, 2, 3, 4, 5, 7]","[1, 2, 3, 5]",15,Hyde Park,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/15/QwyW57CkvlEWufmwf7K8z9UBE3rjpHlogo.jpg,3,North Coast,0,8,257000,2027-03-30,"[30714, 30715, 30716, 33339, 36580, 38043, 38044, 38723, 38751, 38752]",71025000,31.0913091,27.95655727,False,False,False,,True,"['Villa', 'Twinhouse', 'Townhouse', 'Duplex', 'Chalet']","[{'id': 1, 'name': 'Villa', 'count': 2, 'total': 2, 'rank': 2}, {'id': 6, 'name': 'Twinhouse', 'count': 2, 'total': 2, 'rank': 3}, {'id': 7, 'name': 'Townhouse', 'count': 3, 'total': 3, 'rank': 4}, {'id': 3, 'name': 'Duplex', 'count': 1, 'total': 1, 'rank': 5}, {'id': 5, 'name': 'Chalet', 'count': 5, 'total': 5, 'rank': 7}]"
